"Id","alphabet","Description","Category","Prevalence_20192","Prevalence_20201","Prevalence_20202"
"p8388","p","Other specified conditions of integument specific to newborn","Certain conditions originating in the perinatal period",342,284,313
"p839","p","Condition of the integument specific to newborn, unspecified","Certain conditions originating in the perinatal period",12,,
"p84","p","Other problems with newborn","Certain conditions originating in the perinatal period",729,777,765
"p90","p","Convulsions of newborn","Certain conditions originating in the perinatal period",108,88,100
"p911","p","Acquired periventricular cysts of newborn","Certain conditions originating in the perinatal period",29,21,27
"p912","p","Neonatal cerebral leukomalacia","Certain conditions originating in the perinatal period",15,11,19
"p9160","p","Hypoxic ischemic encephalopathy [HIE], unspecified","Certain conditions originating in the perinatal period",43,41,67
"p9161","p","Mild hypoxic ischemic encephalopathy [HIE]","Certain conditions originating in the perinatal period",16,,10
"p9162","p","Moderate hypoxic ischemic encephalopathy [HIE]","Certain conditions originating in the perinatal period",16,15,11
"p9163","p","Severe hypoxic ischemic encephalopathy [HIE]","Certain conditions originating in the perinatal period",27,17,23
"p91819","p","Neonatal encephalopathy, unspecified","Certain conditions originating in the perinatal period",15,,10
"p9201","p","Bilious vomiting of newborn","Certain conditions originating in the perinatal period",44,42,64
"p9209","p","Other vomiting of newborn","Certain conditions originating in the perinatal period",321,284,418
"p921","p","Regurgitation and rumination of newborn","Certain conditions originating in the perinatal period",21,19,42
"p922","p","Slow feeding of newborn","Certain conditions originating in the perinatal period",354,305,324
"p923","p","Underfeeding of newborn","Certain conditions originating in the perinatal period",20,35,18
"p925","p","Neonatal difficulty in feeding at breast","Certain conditions originating in the perinatal period",327,312,252
"p926","p","Failure to thrive in newborn","Certain conditions originating in the perinatal period",58,61,51
"p928","p","Other feeding problems of newborn","Certain conditions originating in the perinatal period",216,206,284
"p929","p","Feeding problem of newborn, unspecified","Certain conditions originating in the perinatal period",1278,1060,1229
"p941","p","Congenital hypertonia","Certain conditions originating in the perinatal period",21,22,13
"p942","p","Congenital hypotonia","Certain conditions originating in the perinatal period",170,170,136
"p960","p","Congenital renal failure","Certain conditions originating in the perinatal period",21,18,19
"p961","p","Neonatal withdrawal symptoms from maternal use of drugs of addiction","Certain conditions originating in the perinatal period",420,361,485
"p962","p","Withdrawal symptoms from therapeutic use of drugs in newborn","Certain conditions originating in the perinatal period",11,,
"p9681","p","Exposure to (parental) (environmental) tobacco smoke in the perinatal period","Certain conditions originating in the perinatal period",35,24,19
"p9683","p","Meconium staining","Certain conditions originating in the perinatal period",2238,1864,2198
"p9689","p","Other specified conditions originating in the perinatal period","Certain conditions originating in the perinatal period",737,643,728
"q018","q","Encephalocele of other sites","Congenital and chromosomal abnormalities",10,,
"q019","q","Encephalocele, unspecified","Congenital and chromosomal abnormalities",13,10,12
"q02","q","Microcephaly","Congenital and chromosomal abnormalities",135,127,139
"q030","q","Malformations of aqueduct of Sylvius","Congenital and chromosomal abnormalities",16,15,18
"q031","q","Atresia of foramina of Magendie and Luschka","Congenital and chromosomal abnormalities",38,31,19
"q038","q","Other congenital hydrocephalus","Congenital and chromosomal abnormalities",,,11
"q039","q","Congenital hydrocephalus, unspecified","Congenital and chromosomal abnormalities",92,88,91
"q040","q","Congenital malformations of corpus callosum","Congenital and chromosomal abnormalities",96,78,67
"q042","q","Holoprosencephaly","Congenital and chromosomal abnormalities",21,,10
"q043","q","Other reduction deformities of brain","Congenital and chromosomal abnormalities",42,37,24
"q044","q","Septo-optic dysplasia of brain","Congenital and chromosomal abnormalities",35,45,29
"q046","q","Congenital cerebral cysts","Congenital and chromosomal abnormalities",82,54,66
"q048","q","Other specified congenital malformations of brain","Congenital and chromosomal abnormalities",41,42,54
"q049","q","Congenital malformation of brain, unspecified","Congenital and chromosomal abnormalities",13,14,17
"q052","q","Lumbar spina bifida with hydrocephalus","Congenital and chromosomal abnormalities",16,18,23
"q054","q","Unspecified spina bifida with hydrocephalus","Congenital and chromosomal abnormalities",55,55,60
"q057","q","Lumbar spina bifida without hydrocephalus","Congenital and chromosomal abnormalities",23,21,27
"q059","q","Spina bifida, unspecified","Congenital and chromosomal abnormalities",238,215,208
"q068","q","Other specified congenital malformations of spinal cord","Congenital and chromosomal abnormalities",86,63,84
"q0700","q","Arnold-Chiari syndrome without spina bifida or hydrocephalus","Congenital and chromosomal abnormalities",27,32,30
"q0701","q","Arnold-Chiari syndrome with spina bifida","Congenital and chromosomal abnormalities",17,18,18
"q0703","q","Arnold-Chiari syndrome with spina bifida and hydrocephalus","Congenital and chromosomal abnormalities",40,33,33
"q105","q","Congenital stenosis and stricture of lacrimal duct","Congenital and chromosomal abnormalities",29,25,24
"q112","q","Microphthalmos","Congenital and chromosomal abnormalities",13,14,
"q120","q","Congenital cataract","Congenital and chromosomal abnormalities",11,,
"q130","q","Coloboma of iris","Congenital and chromosomal abnormalities",16,11,
"q150","q","Congenital glaucoma","Congenital and chromosomal abnormalities",13,,
"q170","q","Accessory auricle","Congenital and chromosomal abnormalities",77,67,66
"q172","q","Microtia","Congenital and chromosomal abnormalities",34,17,19
"q174","q","Misplaced ear","Congenital and chromosomal abnormalities",32,16,18
"q179","q","Congenital malformation of ear, unspecified","Congenital and chromosomal abnormalities",13,,11
"q180","q","Sinus, fistula and cyst of branchial cleft","Congenital and chromosomal abnormalities",20,15,10
"q181","q","Preauricular sinus and cyst","Congenital and chromosomal abnormalities",27,10,19
"q200","q","Common arterial trunk","Congenital and chromosomal abnormalities",,17,18
"q201","q","Double outlet right ventricle","Congenital and chromosomal abnormalities",41,27,42
"q203","q","Discordant ventriculoarterial connection","Congenital and chromosomal abnormalities",31,42,55
"q204","q","Double inlet ventricle","Congenital and chromosomal abnormalities",57,39,58
"q210","q","Ventricular septal defect","Congenital and chromosomal abnormalities",548,510,557
"q211","q","Atrial septal defect","Congenital and chromosomal abnormalities",2371,2205,2141
"q212","q","Atrioventricular septal defect","Congenital and chromosomal abnormalities",64,65,53
"q213","q","Tetralogy of Fallot","Congenital and chromosomal abnormalities",74,69,52
"q219","q","Congenital malformation of cardiac septum, unspecified","Congenital and chromosomal abnormalities",14,,
"q220","q","Pulmonary valve atresia","Congenital and chromosomal abnormalities",16,21,19
"q221","q","Congenital pulmonary valve stenosis","Congenital and chromosomal abnormalities",57,45,46
"q224","q","Congenital tricuspid stenosis","Congenital and chromosomal abnormalities",28,19,26
"q225","q","Ebstein's anomaly","Congenital and chromosomal abnormalities",19,11,15
"q228","q","Other congenital malformations of tricuspid valve","Congenital and chromosomal abnormalities",74,57,60
"q230","q","Congenital stenosis of aortic valve","Congenital and chromosomal abnormalities",21,27,19
"q231","q","Congenital insufficiency of aortic valve","Congenital and chromosomal abnormalities",297,329,322
"q232","q","Congenital mitral stenosis","Congenital and chromosomal abnormalities",18,13,16
