Id,alphabet,Description,Category,Prevalence_20192,Prevalence_20201,Prevalence_20202
s062x7a,s,"Diffuse traumatic brain injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",Injury or poisoning,15.0,12.0,15.0
s062x9s,s,"Diffuse traumatic brain injury with loss of consciousness of unspecified duration, sequela",Injury or poisoning,11.0,13.0,10.0
s064x0d,s,"Epidural hemorrhage without loss of consciousness, subsequent encounter",Injury or poisoning,,10.0,16.0
s065x0a,s,"Traumatic subdural hemorrhage without loss of consciousness, initial encounter",Injury or poisoning,565.0,582.0,555.0
s065x0d,s,"Traumatic subdural hemorrhage without loss of consciousness, subsequent encounter",Injury or poisoning,143.0,105.0,134.0
s065x0s,s,"Traumatic subdural hemorrhage without loss of consciousness, sequela",Injury or poisoning,22.0,37.0,36.0
s065x1a,s,"Traumatic subdural hemorrhage with loss of consciousness of 30 minutes or less, initial encounter",Injury or poisoning,147.0,144.0,132.0
s065x6a,s,"Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",Injury or poisoning,10.0,11.0,12.0
s065x7a,s,"Traumatic subdural hemorrhage with loss of consciousness of any duration with death due to brain injury before regaining consciousness, initial encounter",Injury or poisoning,46.0,37.0,39.0
s065x9a,s,"Traumatic subdural hemorrhage with loss of consciousness of unspecified duration, initial encounter",Injury or poisoning,859.0,850.0,914.0
s065x9d,s,"Traumatic subdural hemorrhage with loss of consciousness of unspecified duration, subsequent encounter",Injury or poisoning,189.0,191.0,199.0
s065x9s,s,"Traumatic subdural hemorrhage with loss of consciousness of unspecified duration, sequela",Injury or poisoning,39.0,32.0,37.0
s066x0a,s,"Traumatic subarachnoid hemorrhage without loss of consciousness, initial encounter",Injury or poisoning,312.0,302.0,307.0
s066x0d,s,"Traumatic subarachnoid hemorrhage without loss of consciousness, subsequent encounter",Injury or poisoning,60.0,61.0,56.0
s066x0s,s,"Traumatic subarachnoid hemorrhage without loss of consciousness, sequela",Injury or poisoning,,11.0,15.0
s066x1a,s,"Traumatic subarachnoid hemorrhage with loss of consciousness of 30 minutes or less, initial encounter",Injury or poisoning,139.0,154.0,147.0
s066x6a,s,"Traumatic subarachnoid hemorrhage with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving, initial encounter",Injury or poisoning,,15.0,
s066x7a,s,"Traumatic subarachnoid hemorrhage with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",Injury or poisoning,45.0,42.0,35.0
s066x9a,s,"Traumatic subarachnoid hemorrhage with loss of consciousness of unspecified duration, initial encounter",Injury or poisoning,546.0,562.0,590.0
s066x9d,s,"Traumatic subarachnoid hemorrhage with loss of consciousness of unspecified duration, subsequent encounter",Injury or poisoning,131.0,108.0,130.0
s066x9s,s,"Traumatic subarachnoid hemorrhage with loss of consciousness of unspecified duration, sequela",Injury or poisoning,13.0,19.0,17.0
s12000a,s,"Unspecified displaced fracture of first cervical vertebra, initial encounter for closed fracture",Injury or poisoning,51.0,43.0,47.0
s12000d,s,"Unspecified displaced fracture of first cervical vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,14.0,27.0,15.0
s12090a,s,"Other displaced fracture of first cervical vertebra, initial encounter for closed fracture",Injury or poisoning,23.0,22.0,11.0
s12100a,s,"Unspecified displaced fracture of second cervical vertebra, initial encounter for closed fracture",Injury or poisoning,60.0,67.0,68.0
s12100d,s,"Unspecified displaced fracture of second cervical vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,29.0,40.0,19.0
s12101a,s,"Unspecified nondisplaced fracture of second cervical vertebra, initial encounter for closed fracture",Injury or poisoning,42.0,38.0,39.0
s12190a,s,"Other displaced fracture of second cervical vertebra, initial encounter for closed fracture",Injury or poisoning,20.0,18.0,21.0
s12200a,s,"Unspecified displaced fracture of third cervical vertebra, initial encounter for closed fracture",Injury or poisoning,24.0,30.0,40.0
s12200d,s,"Unspecified displaced fracture of third cervical vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,,16.0,14.0
s12201a,s,"Unspecified nondisplaced fracture of third cervical vertebra, initial encounter for closed fracture",Injury or poisoning,,10.0,
s12290a,s,"Other displaced fracture of third cervical vertebra, initial encounter for closed fracture",Injury or poisoning,,11.0,
s12300a,s,"Unspecified displaced fracture of fourth cervical vertebra, initial encounter for closed fracture",Injury or poisoning,39.0,42.0,52.0
s12300d,s,"Unspecified displaced fracture of fourth cervical vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,20.0,14.0,22.0
s12301a,s,"Unspecified nondisplaced fracture of fourth cervical vertebra, initial encounter for closed fracture",Injury or poisoning,10.0,10.0,10.0
s12390a,s,"Other displaced fracture of fourth cervical vertebra, initial encounter for closed fracture",Injury or poisoning,,10.0,10.0
s12400a,s,"Unspecified displaced fracture of fifth cervical vertebra, initial encounter for closed fracture",Injury or poisoning,92.0,57.0,90.0
s12400d,s,"Unspecified displaced fracture of fifth cervical vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,18.0,26.0,27.0
s12500a,s,"Unspecified displaced fracture of sixth cervical vertebra, initial encounter for closed fracture",Injury or poisoning,113.0,111.0,140.0
s12500d,s,"Unspecified displaced fracture of sixth cervical vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,32.0,31.0,36.0
s12501a,s,"Unspecified nondisplaced fracture of sixth cervical vertebra, initial encounter for closed fracture",Injury or poisoning,24.0,16.0,20.0
s12590a,s,"Other displaced fracture of sixth cervical vertebra, initial encounter for closed fracture",Injury or poisoning,43.0,20.0,28.0
s12590d,s,"Other displaced fracture of sixth cervical vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,16.0,10.0,11.0
s12591a,s,"Other nondisplaced fracture of sixth cervical vertebra, initial encounter for closed fracture",Injury or poisoning,,11.0,10.0
s12600a,s,"Unspecified displaced fracture of seventh cervical vertebra, initial encounter for closed fracture",Injury or poisoning,119.0,124.0,155.0
s12600d,s,"Unspecified displaced fracture of seventh cervical vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,38.0,44.0,40.0
s12601a,s,"Unspecified nondisplaced fracture of seventh cervical vertebra, initial encounter for closed fracture",Injury or poisoning,34.0,25.0,23.0
s12690a,s,"Other displaced fracture of seventh cervical vertebra, initial encounter for closed fracture",Injury or poisoning,36.0,23.0,33.0
s12690d,s,"Other displaced fracture of seventh cervical vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,11.0,13.0,19.0
s12691a,s,"Other nondisplaced fracture of seventh cervical vertebra, initial encounter for closed fracture",Injury or poisoning,12.0,10.0,15.0
s14103s,s,"Unspecified injury at C3 level of cervical spinal cord, sequela",Injury or poisoning,,10.0,
s14104s,s,"Unspecified injury at C4 level of cervical spinal cord, sequela",Injury or poisoning,13.0,15.0,
s14105s,s,"Unspecified injury at C5 level of cervical spinal cord, sequela",Injury or poisoning,20.0,17.0,12.0
s14106s,s,"Unspecified injury at C6 level of cervical spinal cord, sequela",Injury or poisoning,17.0,12.0,12.0
s15101a,s,"Unspecified injury of right vertebral artery, initial encounter",Injury or poisoning,,19.0,
s20211a,s,"Contusion of right front wall of thorax, initial encounter",Injury or poisoning,81.0,77.0,67.0
s20212a,s,"Contusion of left front wall of thorax, initial encounter",Injury or poisoning,101.0,85.0,78.0
s20311a,s,"Abrasion of right front wall of thorax, initial encounter",Injury or poisoning,26.0,27.0,28.0
s20312a,s,"Abrasion of left front wall of thorax, initial encounter",Injury or poisoning,31.0,34.0,36.0
s20411a,s,"Abrasion of right back wall of thorax, initial encounter",Injury or poisoning,,11.0,
s20412a,s,"Abrasion of left back wall of thorax, initial encounter",Injury or poisoning,,15.0,11.0
s21312a,s,"Laceration without foreign body of left front wall of thorax with penetration into thoracic cavity, initial encounter",Injury or poisoning,14.0,14.0,11.0
s22010a,s,"Wedge compression fracture of first thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,14.0,10.0,
s22018a,s,"Other fracture of first thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,23.0,21.0,25.0
s22019a,s,"Unspecified fracture of first thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,79.0,77.0,100.0
s22019d,s,"Unspecified fracture of first thoracic vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,17.0,30.0,20.0
s22020a,s,"Wedge compression fracture of second thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,20.0,11.0,11.0
s22028a,s,"Other fracture of second thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,22.0,17.0,29.0
s22029a,s,"Unspecified fracture of second thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,62.0,53.0,80.0
s22029d,s,"Unspecified fracture of second thoracic vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,14.0,22.0,16.0
s22030a,s,"Wedge compression fracture of third thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,26.0,15.0,16.0
s22038a,s,"Other fracture of third thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,24.0,18.0,29.0
s22039a,s,"Unspecified fracture of third thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,59.0,57.0,65.0
s22039d,s,"Unspecified fracture of third thoracic vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,18.0,19.0,16.0
s22040a,s,"Wedge compression fracture of fourth thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,20.0,15.0,10.0
s22048a,s,"Other fracture of fourth thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,17.0,14.0,29.0
s22049a,s,"Unspecified fracture of fourth thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,52.0,63.0,72.0
s22049d,s,"Unspecified fracture of fourth thoracic vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,19.0,24.0,16.0
s22050a,s,"Wedge compression fracture of T5-T6 vertebra, initial encounter for closed fracture",Injury or poisoning,22.0,32.0,26.0
s22050d,s,"Wedge compression fracture of T5-T6 vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,11.0,10.0,
s22051a,s,"Stable burst fracture of T5-T6 vertebra, initial encounter for closed fracture",Injury or poisoning,21.0,11.0,11.0
s22058a,s,"Other fracture of T5-T6 vertebra, initial encounter for closed fracture",Injury or poisoning,34.0,26.0,40.0
s22059a,s,"Unspecified fracture of T5-T6 vertebra, initial encounter for closed fracture",Injury or poisoning,76.0,95.0,115.0
s22059d,s,"Unspecified fracture of T5-T6 vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,23.0,26.0,24.0
s22060a,s,"Wedge compression fracture of T7-T8 vertebra, initial encounter for closed fracture",Injury or poisoning,26.0,34.0,41.0
s22060d,s,"Wedge compression fracture of T7-T8 vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,11.0,10.0,10.0
s22061a,s,"Stable burst fracture of T7-T8 vertebra, initial encounter for closed fracture",Injury or poisoning,21.0,10.0,20.0
s22068a,s,"Other fracture of T7-T8 thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,32.0,32.0,42.0
s22069a,s,"Unspecified fracture of T7-T8 vertebra, initial encounter for closed fracture",Injury or poisoning,89.0,97.0,133.0
s22069d,s,"Unspecified fracture of T7-T8 vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,29.0,34.0,34.0
s22070a,s,"Wedge compression fracture of T9-T10 vertebra, initial encounter for closed fracture",Injury or poisoning,19.0,27.0,25.0
s22070d,s,"Wedge compression fracture of T9-T10 vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,15.0,12.0,
s22078a,s,"Other fracture of T9-T10 vertebra, initial encounter for closed fracture",Injury or poisoning,38.0,39.0,49.0
s22079a,s,"Unspecified fracture of T9-T10 vertebra, initial encounter for closed fracture",Injury or poisoning,109.0,86.0,107.0
s22079d,s,"Unspecified fracture of T9-T10 vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,29.0,21.0,25.0
s22080a,s,"Wedge compression fracture of T11-T12 vertebra, initial encounter for closed fracture",Injury or poisoning,91.0,56.0,57.0
s22080d,s,"Wedge compression fracture of T11-T12 vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,44.0,31.0,20.0
s22088a,s,"Other fracture of T11-T12 vertebra, initial encounter for closed fracture",Injury or poisoning,63.0,51.0,56.0
s22088d,s,"Other fracture of T11-T12 vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,20.0,15.0,20.0
